date_witness,date_filed,witness,agent,lat_,long_,city,country,region_hq,armed?,chapeau?,coat?,observed_action
2002-04-22,2002-06-09,Ronald Phillips,Andrea Watkins,48.77644,2.29026,Sceaux,FR,Paris,False,False,True,complaining
2016-09-03,2016-09-05,Sarah Martin,Larry Braun,49.68369,8.61839,Bensheim,DE,Berlin,False,True,True,complaining
1987-12-03,1987-12-29,Eric Pugh,Jennifer Swanson,49.13645,8.91229,Eppingen,DE,Berlin,False,True,True,panicking
2010-12-03,2011-01-22,Julie Monroe,Patricia Williams,53.37596,51.3452,Otradnyy,RU,Samara,False,False,True,fleeing
2009-08-09,2009-09-18,Caleb Eaton,Candice Johnson,53.94313,10.30215,Bad Segeberg,DE,Berlin,False,True,True,unhappy
1988-11-15,1988-12-29,Gloria Vargas,Sandra Ramos,50.7236,-3.52751,Exeter,GB,London,False,False,True,talkative
2021-05-06,2021-05-31,Jose Coleman,Tracy Blackwell,49.5099,6.74549,Losheim,DE,Berlin,False,True,True,happy
1987-12-22,1988-01-20,James Higgins,Shelley Richardson,44.92801,4.8951,Valence,FR,Paris,True,True,True,tense
2016-04-01,2016-04-26,Tracy Davis,Michael Barron,48.8765,2.18967,Rueil-Malmaison,FR,Paris,False,True,True,over-complimenting
2008-11-08,2008-12-06,Amber Krueger,Eddie Hall,51.64316,-0.36053,Bushey,GB,London,False,True,True,scared
2010-05-25,2010-07-15,James Johnson,Amanda Brown,49.97704,9.15214,Aschaffenburg,DE,Berlin,False,True,True,injured
1996-01-11,1996-02-21,Dr. Denise Hines,Shannon Norman,42.819,47.1192,Buynaksk,RU,Moscow,False,True,True,evasive
2013-12-08,2014-01-04,Hannah Payne,Sharon Young,53.81667,-3.05,Blackpool,GB,London,False,True,True,tense
2016-12-03,2017-01-20,Steven Mills,Dr. Gregory Gibson,44.92801,4.8951,Valence,FR,Paris,False,True,False,talkative
2017-01-24,2017-01-26,Steven Mullins,Evan Perkins,53.37596,51.3452,Otradnyy,RU,Samara,False,False,True,panicking
2000-11-29,2000-12-01,Laura Cummings,Stephen Graham,55.67938,12.53463,Frederiksberg,DK,Copenhagen,False,False,True,worried
1994-02-04,1994-02-18,David Ramos,John Turner,52.41667,0.75,Thetford,GB,London,False,True,True,hostile
2000-04-28,2000-05-11,Patrick Kirk,Christopher Baker,56.03361,35.96944,Volokolamsk,RU,Moscow,False,True,True,oblivious
2019-09-07,2019-09-07,Frank Richardson,Margaret Ortega,41.1053,-7.32097,Custoias,PT,Lisbon,False,True,False,paranoid
2013-06-16,2013-07-23,Jeffery Moore,Jordan Torres,41.55947,14.66737,Campobasso,IT,Rome,False,False,True,oblivious
2022-01-27,2022-03-25,Kimberly Velez,Christine Obrien,52.31333,6.92917,Oldenzaal,NL,Amsterdam,False,False,True,lonely
2021-04-21,2021-05-18,Jordan Peterson,Michael Maynard,50.64336,7.2278,Bad Honnef,DE,Berlin,False,True,True,injured
1995-10-12,1995-11-06,William Petersen,Tiffany Patrick,55.63711,37.38115,Solntsevo,RU,Moscow,False,True,True,injured
2017-04-23,2017-06-14,Ana Grant,Ronnie Anthony,52.47774,10.5511,Gifhorn,DE,Berlin,True,False,True,scared
2017-04-09,2017-04-15,Brianna Wheeler,Chloe Harris,50.5107,18.30056,Strzelce Opolskie,PL,Warsaw,False,False,True,unhappy
1991-03-15,1991-03-16,Madison Suarez,Kendra Mercado,51.03427,5.37429,Houthalen,BE,Brussels,False,True,True,hostile
2002-10-30,2002-12-27,Jermaine Lewis,Kelly Drake,50.80904,8.77069,Marburg an der Lahn,DE,Berlin,False,True,True,hostile
1991-06-13,1991-07-08,Erin Jenkins,Alexandra Jones,54.60528,18.34717,Reda,PL,Warsaw,True,True,True,evasive
2008-05-25,2008-07-23,Ronald Young,Christine Obrien,45.50369,11.412,Montecchio Maggiore-Alte Ceccato,IT,Rome,False,False,True,over-complimenting
1988-04-30,1988-06-08,Jessica Ruiz DDS,Misty Marshall,48.77275,5.16108,Bar-le-Duc,FR,Paris,False,False,True,complaining
1988-10-21,1988-11-18,Gabriella Nelson DVM,Alicia Harper,48.77644,2.29026,Sceaux,FR,Paris,False,False,True,injured
1992-09-11,1992-10-21,Keith Stewart,Steven Lee,51.12794,4.21372,Temse,BE,Brussels,True,True,True,hostile
1985-12-21,1986-01-17,Laura Perez,Daniel Brown,47.05,15.46667,Sankt Peter,AT,Vienna,False,False,False,paranoid
2015-03-03,2015-03-25,Justin Ray,Emily Brown,37.31065,13.57661,Agrigento,IT,Rome,False,True,True,injured
1991-12-07,1991-12-12,Tiffany Thomas,Glenn Li,40.98894,28.67582,Yakuplu,TR,Istanbul,False,False,True,over-complimenting
2001-01-28,2001-03-23,Jaime Jones,Dawn Lopez,51.65,-0.2,Barnet,GB,London,False,True,True,evasive
2021-09-12,2021-11-05,Thomas Church,Jeanette Best,48.46458,9.22796,Pfullingen,DE,Berlin,False,True,True,over-complimenting
2007-08-21,2007-09-22,Stacy Taylor,Katelyn Cook,51.12794,4.21372,Temse,BE,Brussels,False,True,True,friendly
1992-02-27,1992-03-15,Jordan Vance,Robert Merritt,41.91886,8.73812,Ajaccio,FR,Paris,False,False,True,sad
1994-09-18,1994-10-05,Danny Salazar,Tracy Young,55.82737,-4.0573,Viewpark,GB,London,False,False,True,accusatory
1994-11-10,1994-12-23,Tony Garrison,Nancy White,50.11861,-5.53715,Penzance,GB,London,False,False,True,unhappy
1999-03-03,1999-03-30,Daniel Trujillo,Kerry Buck,51.03427,5.37429,Houthalen,BE,Brussels,False,False,True,paranoid
1985-08-01,1985-09-16,Antonio Weber,Timothy Frank,43.2907,5.4384,Marseille 11,FR,Paris,False,True,True,tense
1992-07-31,1992-08-15,Margaret Duarte,Chris Campbell Jr.,42.50729,1.53414,les Escaldes,AD,Andorra,False,False,True,unhappy
2018-04-29,2018-06-24,Megan Coleman,Dawn Simmons,51.04962,12.1369,Zeitz,DE,Berlin,False,True,True,fleeing
1994-08-16,1994-10-08,Brandon Thompson,Evan Perkins,53.83333,-2.98333,Poulton-le-Fylde,GB,London,False,True,True,complaining
2013-07-23,2013-07-29,Terry Faulkner,Alicia Harper,50.75,2.25,Saint-Omer,FR,Paris,False,True,True,paranoid
1986-05-31,1986-07-24,Chris Graham,Gabrielle Mendez,51.88333,8.51667,Verl,DE,Berlin,False,True,True,confessing
1998-09-16,1998-10-28,Tyler Alvarez,Patricia Williams,68.79833,16.54165,Harstad,NO,Oslo,False,True,True,scared
1996-04-21,1996-04-27,Steven Green,Eric Roberts,47.30997,8.52462,Adliswil,CH,Zurich,False,False,True,paranoid
1985-05-11,1985-05-31,Andrew Hamilton,Tracy Blackwell,42.50729,1.53414,les Escaldes,AD,Andorra,False,False,True,happy
1993-12-24,1994-01-19,Shawn Roman,William Joseph,53.00974,-3.05814,Rhosllanerchrugog,GB,London,False,True,True,injured
1993-07-09,1993-08-31,Kelly Caldwell,Logan Duncan,53.77166,38.12408,Bogoroditsk,RU,Moscow,True,True,True,fleeing
1994-09-14,1994-10-18,Jacob Johnson,Kimberly Stewart,51.64316,-0.36053,Bushey,GB,London,False,True,True,fleeing
2019-07-04,2019-08-20,Meagan Klein,Shawn Ramirez,50.88506,4.07601,Denderleeuw,BE,Brussels,False,False,True,out-of-control
2006-11-29,2007-01-17,Emily Hill,Jacob Carlson,54.60528,18.34717,Reda,PL,Warsaw,False,True,True,accusatory
1989-07-28,1989-08-05,Cynthia Parker,Linda Finley,44.59445,11.04979,Castelfranco Emilia,IT,Rome,False,True,True,unhappy
1995-11-16,1995-12-25,Mr. Julian Jacobs,Robert Jenkins,45.39402,9.29109,San Giuliano Milanese,IT,Rome,False,True,True,injured
2001-03-19,2001-04-03,Hunter Kirby,Angelica Chan,43.35071,46.10925,Gudermes,RU,Moscow,False,False,True,talkative
2008-04-24,2008-05-19,Bradley Simpson,Christopher Smith,50.75,2.25,Saint-Omer,FR,Paris,False,True,True,complaining
2017-12-23,2018-01-16,Ashley Sparks,Jennifer Cook,42.7,27.25,Aytos,BG,Sofia,False,True,True,silent
2007-12-04,2007-12-11,John Winters,Jacqueline Maldonado,48.49144,9.20427,Reutlingen,DE,Berlin,False,True,True,oblivious
2014-02-12,2014-02-24,Kimberly Stein,Angela Strickland,48.90982,2.45012,Bobigny,FR,Paris,False,False,True,out-of-control
2004-04-16,2004-04-27,Lori Garcia,Denise Park,52.09,5.23333,Zeist,NL,Amsterdam,False,False,True,hostile
2011-03-16,2011-05-07,James Zimmerman,Dawn Pierce,43.32686,-2.98884,Leioa,ES,Madrid,True,True,True,hostile
2007-04-30,2007-05-11,Matthew Swanson,Christopher Morrison,43.2907,5.4384,Marseille 11,FR,Paris,False,True,True,scared
2012-03-29,2012-04-01,Samantha Hutchinson,Jennifer Malone,47.98372,10.18527,Memmingen,DE,Berlin,False,True,True,worried
2018-10-09,2018-10-18,Jillian Hicks,Brandy White,53.59782,34.33825,Dyat’kovo,RU,Moscow,False,False,True,unhappy
1992-02-05,1992-03-07,Nancy Williams DVM,Nicholas Rowe,37.51803,15.00913,Misterbianco,IT,Rome,True,True,True,injured
2011-06-07,2011-07-02,Melissa Turner,Tanya Conley,41.57439,24.71204,Smolyan,BG,Sofia,False,True,True,hostile
1986-04-22,1986-06-16,Lance White,Emily Mccoy,53.77166,38.12408,Bogoroditsk,RU,Moscow,False,True,True,paranoid
2021-08-22,2021-09-14,Heather Stone,Christina Krause,51.21667,6.26667,Schwalmtal,DE,Berlin,False,False,True,insulting
1995-04-26,1995-05-06,Steven Burgess,Angelica Chan,46.65581,32.6178,Kherson,UA,Kiev,False,True,True,hostile
2005-10-22,2005-11-15,Victoria Mejia,Vincent Cooper,48.35693,10.98461,Friedberg,DE,Berlin,False,True,True,scared
1999-02-15,1999-04-09,Elizabeth Weaver,Logan Duncan,42.0,21.32778,Saraj,MK,Skopje,False,True,True,hostile
1991-09-28,1991-10-16,Andre Williams,Chad Graham,55.1904,30.2049,Vitebsk,BY,Minsk,False,True,True,injured
2018-07-15,2018-08-31,Angela Acosta,Stephanie Taylor,40.92298,14.30935,Afragola,IT,Rome,True,True,True,evasive
1992-01-02,1992-01-07,Cindy Jimenez,Lisa Sweeney,37.58105,29.26639,Serinhisar,TR,Istanbul,False,False,True,scared
1993-01-24,1993-02-02,Kara Smith,Stephanie Mcmillan,51.30001,13.10984,Oschatz,DE,Berlin,False,True,True,fleeing
2021-03-28,2021-04-28,Melinda Price,Amy Bray,40.1675,34.37389,Sungurlu,TR,Istanbul,False,False,True,paranoid
1992-04-21,1992-05-27,Francisco Crawford,Aaron Nguyen,41.24264,16.50104,Bisceglie,IT,Rome,False,False,True,complaining
2000-11-09,2000-12-17,Jessica Perry,Megan West,38.37255,34.02537,Aksaray,TR,Istanbul,True,False,False,panicking
1990-11-29,1991-01-07,Erin Love,Joshua Moore,55.82885,-4.21376,Rutherglen,GB,London,False,True,True,panicking
2006-06-03,2006-07-10,Brendan Davies,Alexandra Jones,48.15659,28.28489,Soroca,MD,Chisinau,False,False,True,evasive
2000-04-09,2000-05-28,Joshua Roberts,Brian Hickman,48.35149,8.96317,Hechingen,DE,Berlin,False,True,True,talkative
1988-02-20,1988-03-16,Robert Hamilton,Michelle Lee,50.80019,7.20769,Siegburg,DE,Berlin,False,False,False,fleeing
1989-08-31,1989-09-08,Amy Watson,Elizabeth Cook,44.92934,37.99117,Krymsk,RU,Moscow,False,True,True,hostile
1987-02-11,1987-03-31,Diana Bush,Angel Payne,55.63711,37.38115,Solntsevo,RU,Moscow,False,True,True,injured
1987-07-30,1987-09-27,Dawn Moran,Christian Moore,43.11667,1.6,Pamiers,FR,Paris,False,False,True,friendly
2009-04-01,2009-05-04,John Park,Laura Cook,48.0,-4.1,Quimper,FR,Paris,False,True,True,tense
2003-12-03,2003-12-06,Deborah Cohen,Jane Hall,55.67938,12.53463,Frederiksberg,DK,Copenhagen,True,False,True,fleeing
2018-03-04,2018-04-18,David Lee,Garrett Allen,48.35149,8.96317,Hechingen,DE,Berlin,False,True,True,oblivious
2004-08-25,2004-10-04,Veronica Valencia,Todd Garcia,51.84819,1.26738,Walton-on-the-Naze,GB,London,True,True,True,unhappy
2010-09-23,2010-11-10,Richard Rios,Kristen Peterson,53.16167,6.76111,Hoogezand,NL,Amsterdam,False,True,True,hostile
1992-10-25,1992-11-19,Megan Adams,Kari Chandler,51.47805,6.8625,Oberhausen,DE,Berlin,False,False,True,over-complimenting
1996-11-16,1996-12-28,Mary Rosario,Richard Harris,48.73218,11.18709,Neuburg an der Donau,DE,Berlin,False,True,True,hostile
1997-12-11,1998-01-05,Jason Hodges,Justin Whitehead,57.97472,33.2525,Valday,RU,Moscow,False,True,True,over-complimenting
2020-09-14,2020-10-14,Brianna Medina,James Williams,47.48444,36.25361,Polohy,UA,Zaporozhye,False,True,True,sad
2011-06-21,2011-08-04,William Vasquez,Christopher Bell,60.02427,30.28491,Kolomyagi,RU,Moscow,False,False,True,happy
1988-10-29,1988-12-01,Karen Mitchell,Dawn Simmons,48.8765,2.18967,Rueil-Malmaison,FR,Paris,False,False,True,confessing
2009-08-10,2009-08-12,Julie Hunter,Barbara Bailey,53.94313,10.30215,Bad Segeberg,DE,Berlin,False,False,True,injured
2019-09-14,2019-09-19,Kaitlin Taylor,Tiffany Patrick,51.40944,46.04833,Privolzhskiy,RU,Saratov,False,False,True,fleeing
2009-06-20,2009-07-23,Mary Smith,Jessica Rogers,52.21099,7.02238,Gronau,DE,Berlin,False,False,True,fleeing
2007-10-02,2007-10-28,Donna Clark,Jeanette Best,48.25,16.4,Floridsdorf,AT,Vienna,False,True,True,sad
2005-12-31,2006-01-30,Jaime Hamilton,Tracy Blackwell,48.90982,2.45012,Bobigny,FR,Paris,False,True,True,tense
2001-06-11,2001-07-13,Nancy Hawkins,John Hayes,51.24197,4.82313,Lille,BE,Brussels,False,True,True,talkative
2010-12-22,2011-02-03,Megan Thomas,Darrell Crawford,50.74497,3.20639,Mouscron,BE,Brussels,False,True,True,evasive
1992-11-14,1992-11-14,Erin Robinson,Misty Young,42.819,47.1192,Buynaksk,RU,Moscow,False,True,False,talkative
2020-04-12,2020-04-24,Anna Perry,Stephanie Taylor,56.85836,35.90057,Tver,RU,Moscow,False,True,True,friendly
2015-08-01,2015-08-28,Kathy Perkins,Ernest Spencer,50.88506,4.07601,Denderleeuw,BE,Brussels,False,False,True,out-of-control
1998-03-20,1998-04-29,Alexander Young,Connie Ramos,48.43174,17.8031,Hlohovec,SK,Bratislava,True,True,True,accusatory
1985-11-20,1985-12-13,Ann Brooks,Samuel Cunningham,48.73218,11.18709,Neuburg an der Donau,DE,Berlin,False,False,True,fleeing
1986-07-20,1986-07-27,Elizabeth Burton,Emily Brown,52.2,8.63333,Kirchlengern,DE,Berlin,False,False,False,over-complimenting
1993-06-22,1993-07-29,Mr. Dillon Green,Jason Berg,46.7055,38.2739,Yeysk,RU,Moscow,True,True,True,scared
2014-01-03,2014-01-13,Robert Galloway,Rita Johnson,51.78967,1.15597,Clacton-on-Sea,GB,London,False,False,False,confessing
2014-11-14,2014-12-06,Lisa Brown,Jacob Santiago,48.28259,9.72749,Ehingen,DE,Berlin,False,True,True,unhappy
2013-02-23,2013-03-29,Emily Porter,Ashley Larson,51.84819,1.26738,Walton-on-the-Naze,GB,London,False,True,False,silent
2013-07-06,2013-07-29,Melissa Kirk,Adam Montes,51.39323,0.47713,Strood,GB,London,False,False,True,scared
2019-09-11,2019-10-09,Brittany Rogers,Melissa Ellis,52.61131,13.31783,Hermsdorf,DE,Berlin,False,True,True,silent
1997-06-05,1997-08-01,Charlene White,Nicole Hart,51.67822,33.9162,Hlukhiv,UA,Kiev,False,True,True,fleeing
2015-04-28,2015-06-05,Patricia Cooper,Jane Huff,45.79377,8.88104,Malnate,IT,Rome,False,True,True,paranoid
1991-02-10,1991-02-17,Keith Thomas,Jose Hunt,40.72586,8.55552,Sassari,IT,Rome,True,True,True,confessing
1989-02-23,1989-04-04,Beverly Lawrence,Teresa Sanchez,51.64316,-0.36053,Bushey,GB,London,True,True,True,over-complimenting
2001-02-01,2001-03-03,Chris Luna,Barbara Bailey,50.82882,-0.32247,Lancing,GB,London,False,True,True,oblivious
2021-02-26,2021-04-12,Janice Cole,John Hayes,48.8449,17.22635,Skalica,SK,Bratislava,False,True,True,sad
2011-07-31,2011-09-18,Nicole Thomas,Brendan Love,48.52961,12.16179,Landshut,DE,Berlin,False,False,False,evasive
1987-02-27,1987-03-26,Michael Gonzalez,Emily Mccoy,46.18396,6.10237,Onex,CH,Zurich,True,True,True,worried
2011-12-19,2012-01-09,Nicolas Munoz,Todd Garcia,55.85,37.56667,Likhobory,RU,Moscow,False,True,True,tense
2001-10-25,2001-11-20,Rebecca Smith,Ashley Howell,49.07866,30.96755,Zvenihorodka,UA,Kiev,False,True,True,tense
1993-03-07,1993-04-21,Robert Mosley,Kimberly Perez,53.38333,-0.76667,Gainsborough,GB,London,True,False,True,silent
2001-07-21,2001-07-21,Christopher Hanson,James Dawson,42.0,21.32778,Saraj,MK,Skopje,False,False,True,silent
2002-03-18,2002-05-06,David Black,Jessica Duran,49.68369,8.61839,Bensheim,DE,Berlin,True,False,True,friendly
2001-12-19,2002-02-06,Douglas Cole,Ryan Wilkinson,48.46458,9.22796,Pfullingen,DE,Berlin,False,False,True,unhappy
1988-02-02,1988-03-07,Sara Everett,Joseph Moore DVM,43.48961,-8.2194,Ferrol,ES,Madrid,False,True,True,oblivious
2005-02-26,2005-03-05,Daniel Gomez,Randy Simmons,37.31065,13.57661,Agrigento,IT,Rome,False,True,True,panicking
2006-07-07,2006-08-01,Brenda Pittman,Amy Bray,45.99194,29.41824,Artsyz,UA,Kiev,False,True,True,complaining
2001-04-08,2001-05-13,Benjamin Schroeder,Christopher Morrison,42.06166,-1.60452,Tudela,ES,Madrid,False,True,True,lonely
2004-12-17,2005-01-08,Dr. Bryan Deleon MD,Laura Cook,49.41029,38.15035,Svatove,UA,Zaporozhye,True,True,True,hostile
2011-05-04,2011-06-19,Christian Garcia,Billy White,42.22718,14.39024,Lanciano,IT,Rome,False,False,True,accusatory
1992-12-16,1993-02-06,Rachel Bell,Daniel Lewis,68.79833,16.54165,Harstad,NO,Oslo,False,True,True,out-of-control
2010-09-26,2010-11-19,Michelle Garcia,David Zamora,44.75874,19.21437,Bijeljina,BA,Sarajevo,True,False,True,paranoid
2020-06-23,2020-07-14,Jessica Rose,Brandon Miller,47.30997,8.52462,Adliswil,CH,Zurich,False,False,True,accusatory
2022-01-04,2022-02-19,Stephen Rogers,Crystal Kelly,40.55851,17.80774,Mesagne,IT,Rome,False,True,True,paranoid
2019-03-25,2019-04-20,Beverly Scott,Marie Hernandez,44.97639,19.61222,Sremska Mitrovica,RS,Belgrade,True,True,True,out-of-control
2018-09-01,2018-10-12,Amanda Johnson,Michael Sims,55.63711,37.38115,Solntsevo,RU,Moscow,True,True,True,tense
2013-07-22,2013-08-16,James Miller,Sheri Chapman,55.62047,37.49338,Tyoply Stan,RU,Moscow,False,False,False,scared
1998-12-19,1999-02-11,Michael Grimes,Emily Ruiz,52.31333,6.92917,Oldenzaal,NL,Amsterdam,False,False,True,panicking
2003-10-24,2003-11-27,Michelle Arnold,Jennifer Swanson,52.4089,31.3237,Dobrush,BY,Minsk,False,True,True,fleeing
2002-03-20,2002-04-18,Miguel Davis,Sheri Chapman,64.5635,39.8302,Severodvinsk,RU,Moscow,False,True,True,worried
2007-01-06,2007-03-03,Aaron Ramirez,Rebecca Jackson,43.48961,-8.2194,Ferrol,ES,Madrid,False,False,True,tense
1998-02-15,1998-03-16,Phyllis Fischer,Jessica Conway,55.64776,38.02486,Malakhovka,RU,Moscow,False,True,True,over-complimenting
1987-03-20,1987-05-14,Austin Harrell,Laura Parks,43.31667,-2.68333,Gernika-Lumo,ES,Madrid,False,False,True,happy
2009-08-02,2009-08-16,Zachary Martinez,Sarah Green,52.14,5.58472,Barneveld,NL,Amsterdam,False,False,True,lonely
2013-10-27,2013-11-15,Nancy Gallagher,Kimberly Perez,65.84811,24.14662,Tornio,FI,Helsinki,False,False,True,unhappy
2007-10-23,2007-12-14,Paula Greene,Dawn Simmons,60.18427,24.95034,Kallio,FI,Helsinki,False,True,True,friendly
2001-09-25,2001-11-18,Megan Allen,Christopher Greer,40.92298,14.30935,Afragola,IT,Rome,False,True,False,tense
2007-10-29,2007-11-28,Tyler Thomas,Garrett Lawrence,53.53333,-7.35,An Muileann gCearr,IE,Dublin,False,False,True,tense
2005-02-08,2005-02-23,Thomas Webb,Kendra Miller,53.59782,34.33825,Dyat’kovo,RU,Moscow,False,True,True,insulting
2006-11-15,2006-12-30,Leah Benton,Glenn Li,57.14369,-2.09814,Aberdeen,GB,London,False,True,True,tense
1999-03-29,1999-04-19,Pamela Woods,Darren Simpson,61.72744,17.10558,Hudiksvall,SE,Stockholm,True,True,True,over-complimenting
2020-03-13,2020-04-19,Stephanie Murray,Kimberly Gibson,53.46506,-1.47217,Chapletown,GB,London,False,True,True,paranoid
2012-09-05,2012-09-14,Sydney Chapman,Gregory Hanson,38.13708,41.00817,Silvan,TR,Istanbul,True,True,False,tense
2010-05-01,2010-05-08,Sherri Cox,Sandra Ramos,38.37255,34.02537,Aksaray,TR,Istanbul,True,False,True,hostile
2011-07-25,2011-09-15,Teresa Mcgee,Christina Ball,53.53395,33.72798,Zhukovka,RU,Moscow,False,True,True,lonely
1999-04-13,1999-05-15,Taylor Elliott,Eric Roberts,48.28259,9.72749,Ehingen,DE,Berlin,False,True,True,fleeing
1989-09-23,1989-10-31,Andrea Porter,Joshua Curtis,48.98333,2.61667,Mitry-Mory,FR,Paris,False,False,True,oblivious
2014-10-06,2014-11-17,Robin Roy,Andrew Miranda,40.70995,0.57856,Amposta,ES,Madrid,False,True,True,talkative
1987-09-21,1987-10-26,Caitlin Waller,Thomas Hamilton,53.69786,-2.68758,Leyland,GB,London,False,False,True,silent
2009-12-04,2009-12-14,Gary Robinson,Michael Higgins,43.50891,16.43915,Split,HR,Zagreb,False,True,True,accusatory
2002-12-10,2002-12-12,Dustin Campbell,Joseph Nguyen,44.98901,38.94324,Yablonovskiy,RU,Moscow,False,True,True,worried
1998-08-24,1998-10-22,Shelby Cochran,Rhonda Jones,51.03427,5.37429,Houthalen,BE,Brussels,False,False,True,lonely
2015-02-03,2015-03-19,Andrew Sims,Linda Edwards,41.24264,16.50104,Bisceglie,IT,Rome,False,True,True,silent
2003-04-15,2003-04-29,Charles Allen,Ronald Wong PhD,50.23019,8.77155,Karben,DE,Berlin,False,False,False,happy
2020-03-05,2020-03-25,Karen Berry,Joseph Moore DVM,53.00974,-3.05814,Rhosllanerchrugog,GB,London,False,False,True,unhappy
2018-07-11,2018-08-14,Richard Boyd,Brian Velasquez,52.2,8.63333,Kirchlengern,DE,Berlin,False,True,False,confessing
2021-11-11,2021-11-30,Robert Thomas,Kimberly Stewart,37.31065,13.57661,Agrigento,IT,Rome,False,True,True,lonely
2004-12-27,2005-01-20,Hunter Terrell,Caleb Cook,49.13645,8.91229,Eppingen,DE,Berlin,True,False,True,complaining
2008-10-03,2008-10-24,Chad Padilla,Gabrielle Mendez,51.84819,1.26738,Walton-on-the-Naze,GB,London,False,False,True,confessing
2016-02-08,2016-03-17,Joshua Parks,Michelle Lee,40.42386,-3.53261,San Fernando de Henares,ES,Madrid,False,False,True,evasive
1991-08-25,1991-10-15,Barbara Buchanan,Natalie Jordan,50.80019,7.20769,Siegburg,DE,Berlin,False,False,True,happy
2014-10-11,2014-11-20,Jennifer Bishop,Dawn Simmons,43.35071,46.10925,Gudermes,RU,Moscow,False,False,True,over-complimenting
2014-11-01,2014-12-11,Elizabeth Floyd,Connie Ramos,43.78956,7.60872,Ventimiglia,IT,Rome,False,False,True,paranoid
2001-05-04,2001-06-17,Lori Allison,Melissa Meyers,55.1904,30.2049,Vitebsk,BY,Minsk,False,False,True,paranoid
2008-08-24,2008-09-11,Scott Ortega,Emily Brown,40.55851,17.80774,Mesagne,IT,Rome,True,False,True,confessing
2012-03-25,2012-05-12,Heather Adams,Patricia Perez,50.74497,3.20639,Mouscron,BE,Brussels,False,True,True,hostile
1994-07-12,1994-08-29,Andrew Fox,Nicole Hinton,41.57439,24.71204,Smolyan,BG,Sofia,False,True,True,sad
1990-03-10,1990-04-01,Alexandra Patrick,Annette Barrett,51.20219,7.36027,Radevormwald,DE,Berlin,False,True,True,complaining
1999-09-22,1999-10-10,Jamie Curtis,Elizabeth Martinez,48.43174,17.8031,Hlohovec,SK,Bratislava,False,False,True,sad
2015-10-30,2015-11-28,Nicholas Gallegos,Jessica Duran,42.50729,1.53414,les Escaldes,AD,Andorra,True,False,True,paranoid
2022-05-24,2022-07-08,Terry Koch,Brooke Crawford,48.8222,2.12213,Le Chesnay,FR,Paris,True,False,True,talkative
2022-03-02,2022-03-02,Jennifer Arnold,Patricia Perez,50.75767,-1.5443,Lymington,GB,London,False,True,True,accusatory
2016-02-29,2016-03-20,Wesley Smith,Linda Edwards,53.63333,9.85,Halstenbek,DE,Berlin,False,True,True,accusatory
1988-05-16,1988-06-27,Alan Delgado,Meredith Gibbs,43.71032,-1.05366,Dax,FR,Paris,False,True,True,sad
1997-07-16,1997-08-13,Melissa Dawson,Robert Maxwell,64.5635,39.8302,Severodvinsk,RU,Moscow,False,True,True,scared
2019-08-22,2019-10-04,Kathryn Lindsey,Gabriel Jones,53.53041,43.67663,Nizhniy Lomov,RU,Moscow,False,True,True,hostile
1998-06-09,1998-07-23,Tiffany Orr,Zachary Moore,38.10558,-1.86343,Caravaca,ES,Madrid,False,False,True,oblivious
2011-07-16,2011-09-11,Melissa Miles,Brandy Mendez,56.85836,35.90057,Tver,RU,Moscow,False,True,True,injured
1989-02-22,1989-04-02,Kristen Bright,Kathleen Munoz,41.24264,16.50104,Bisceglie,IT,Rome,True,True,True,over-complimenting
2007-01-11,2007-01-23,Joanna Scott,Nicole Payne,51.64316,-0.36053,Bushey,GB,London,False,True,True,complaining
1990-03-25,1990-05-15,Karen Kerr,Tiffany Morrison,51.47805,6.8625,Oberhausen,DE,Berlin,False,False,True,complaining
2009-12-23,2009-12-23,Sarah Schaefer,Todd Garcia,53.53395,33.72798,Zhukovka,RU,Moscow,False,False,True,injured
2011-03-10,2011-04-11,Paula Cabrera,Erin Ray,49.68369,8.61839,Bensheim,DE,Berlin,False,False,True,scared
2004-04-29,2004-05-14,Robert Smith,Mackenzie Gilbert,46.32313,-0.45877,Niort,FR,Paris,False,True,True,tense
1991-02-09,1991-03-02,William Leonard,Kurt Clark,50.7236,-3.52751,Exeter,GB,London,False,False,True,tense
1993-11-23,1994-01-04,Victoria Wheeler,Brooke Crawford,46.67535,5.55575,Lons-le-Saunier,FR,Paris,False,True,True,accusatory
2004-03-29,2004-05-21,Belinda Sullivan,William Barton,42.50729,1.53414,les Escaldes,AD,Andorra,False,True,True,unhappy
2010-12-14,2011-01-21,Mary Griffin,Dr. Gregory Gibson,50.80019,7.20769,Siegburg,DE,Berlin,False,True,True,scared
2008-12-03,2009-01-11,Pamela Wilson,Marie Hill,47.48444,36.25361,Polohy,UA,Zaporozhye,True,True,True,paranoid
2005-04-30,2005-06-15,Stephen Martin,Katelyn Cook,50.7236,-3.52751,Exeter,GB,London,False,True,True,happy
2012-08-18,2012-10-06,Scott Cruz,Samuel Cunningham,53.46506,-1.47217,Chapletown,GB,London,True,True,True,accusatory
1986-10-28,1986-11-06,Katrina Lee,Nancy White,53.83333,-2.98333,Poulton-le-Fylde,GB,London,False,True,True,talkative
2005-12-25,2006-01-17,Kenneth Lane,Sherry Aguilar,55.39485,43.83992,Arzamas,RU,Moscow,False,True,True,friendly
