date_witness,date_agent,witness,agent,latitude,longitude,city,country,region_hq,has_weapon,has_hat,has_jacket,behavior
2005-01-02,2005-01-30,Victoria Smith,Tanya Conley,40.68066,-73.47429,Massapequa,US,New York,False,True,True,friendly
2002-07-29,2002-08-24,David Bowman,Brendan Love,8.88988,-79.62603,Veracruz,PA,Panama,False,False,True,evasive
2017-03-28,2017-04-16,Beth Roberts,Christopher Sandoval,29.65163,-82.32483,Gainesville,US,New York,False,False,True,sad
2020-01-10,2020-02-09,Laura Manning,Kimberly Gibson,40.60538,-73.75513,Far Rockaway,US,New York,False,True,True,lonely
2005-02-14,2005-04-07,Scott Rivera,Casey Wheeler,22.49396,-105.36369,Acaponeta,MX,Mazatlan,False,True,True,confessing
2004-11-15,2004-12-19,Mrs. Julie Martinez MD,Gordon Jimenez,-15.675,-38.94722,Canavieiras,BR,Bahia,False,True,True,panicking
1986-02-24,1986-04-11,Donald Lowery,Christine Obrien,47.64995,-117.23991,Opportunity,US,Los Angeles,False,False,True,silent
2001-07-18,2001-07-22,Jim Wright,Jennifer George,28.15112,-82.46148,Lutz,US,New York,False,False,True,insulting
1995-10-25,1995-12-07,Tammy Elliott,Thomas Hamilton,39.78504,-85.76942,Greenfield,US,Indiana,False,True,True,out-of-control
2013-11-18,2013-12-08,Philip Phelps,Vincent Cooper,46.1351,-60.1831,Sydney,CA,Glace Bay,False,True,True,fleeing
2015-10-08,2015-11-09,Robert Russell,Timothy Maldonado,29.84576,-90.10674,Estelle,US,Chicago,True,False,True,hostile
2019-04-11,2019-04-23,Thomas Bailey,Jeffery Carter,47.64995,-117.23991,Opportunity,US,Los Angeles,False,False,True,confessing
1996-01-26,1996-03-12,Erik Macdonald,Tammy Lutz,38.96372,-76.99081,Chillum,US,New York,False,True,True,worried
2016-11-03,2016-11-23,Megan Zamora,Melinda Soto,8.79577,-75.69947,San Carlos,CO,Bogota,False,True,True,lonely
2014-05-06,2014-06-15,Angel Gonzalez,Lucas Kirk,35.05266,-78.87836,Fayetteville,US,New York,False,True,True,friendly
2003-11-17,2004-01-13,Gregory Jones,Brian Velasquez,18.65297,-72.09391,Thomazeau,HT,Port-au-Prince,False,True,True,over-complimenting
2010-04-04,2010-04-21,Elizabeth Hamilton,Jessica Duran,41.0051,-73.78458,Scarsdale,US,New York,False,True,True,insulting
2000-12-25,2001-01-28,Nicole Silva,Joshua Moore,25.87972,-97.50417,Heroica Matamoros,MX,Matamoros,False,False,False,silent
2008-06-02,2008-06-27,Kathryn Harrison,Michael Maynard,-15.21194,-75.11028,Minas de Marcona,PE,Lima,False,True,True,talkative
2001-07-03,2001-07-06,Drew Frazier,Patricia Edwards,45.43341,-73.86586,Beaconsfield,CA,Toronto,False,True,True,insulting
2002-01-14,2002-02-24,Melissa Burke,Nicole Hart,45.49428,-122.86705,Aloha,US,Los Angeles,False,True,True,evasive
2015-04-09,2015-04-30,Craig Castillo,Michael Smith,32.44874,-99.73314,Abilene,US,Chicago,False,False,True,friendly
2016-01-07,2016-02-06,Lee Woodward,Mark Valenzuela,9.91861,-68.30472,Tinaquillo,VE,Caracas,False,False,True,insulting
1986-07-27,1986-08-01,Samantha Smith,Michael Maynard,37.52487,-77.55777,Bon Air,US,New York,False,True,True,sad
2009-06-27,2009-07-10,Aaron Roberts,Julian Anderson,41.80753,-87.65644,New City,US,Chicago,True,False,True,evasive
2022-02-23,2022-03-18,Michael Gutierrez,Lucas Kirk,19.32889,-99.32556,San Lorenzo Acopilco,MX,Mexico City,False,True,False,paranoid
2020-08-10,2020-10-03,Don Ramirez DDS,Leslie Anderson,22.98212,-80.58556,Corralillo,CU,Havana,False,False,True,accusatory
2007-02-27,2007-04-05,James Wells,Kari Chandler,-15.675,-38.94722,Canavieiras,BR,Bahia,False,True,True,sad
2002-02-15,2002-04-15,David Hodges,Kelly Barnes,-37.32167,-59.13316,Tandil,AR,Argentina,False,True,True,hostile
1998-10-21,1998-10-27,Nathaniel Alexander,Alvin Alvarez,-25.42778,-49.27306,Curitiba,BR,Sao Paulo,False,False,False,insulting
1990-08-21,1990-09-07,Donna Leach,Michael Maynard,40.57788,-73.95958,Brighton Beach,US,New York,False,False,True,evasive
1999-10-12,1999-11-05,Eric Mathews,Sarah Reynolds,26.91756,-82.07842,Punta Gorda Isles,US,New York,False,True,True,tense
2008-05-07,2008-05-08,Jessica White,Billy White,31.76212,-95.63079,Palestine,US,Chicago,False,False,True,confessing
1996-02-23,1996-03-15,Misty French,James Williams,-22.45667,-47.53028,Santa Gertrudes,BR,Sao Paulo,True,False,True,insulting
2013-10-10,2013-11-14,Vanessa Perez,Justin Whitehead,33.35283,-111.78903,Gilbert,US,Phoenix,False,True,True,panicking
2018-08-19,2018-09-24,Colin Clark,Jerry Erickson,41.27621,-72.86843,East Haven,US,New York,False,True,True,hostile
1996-06-13,1996-07-15,Erika Lee,Kristen Peterson,34.63915,-120.45794,Lompoc,US,Los Angeles,False,True,True,over-complimenting
2019-07-10,2019-07-22,Mark Parker,Eric Wilson,-3.20333,-52.20639,Altamira,BR,Santarem,True,False,True,lonely
1987-06-03,1987-07-26,Brandy Richardson,Eric Wilson,41.48199,-81.79819,Lakewood,US,New York,False,True,True,happy
1989-05-03,1989-06-19,Kimberly Boyd,Nathaniel Jackson,27.09978,-82.45426,Venice,US,New York,False,True,True,talkative
2002-09-15,2002-10-24,Jennifer Butler,Scott Anderson Jr.,-2.90055,-79.00453,Cuenca,EC,Guayaquil,False,False,True,oblivious
1999-09-05,1999-09-17,James Keith,Elizabeth Martinez,33.52253,-117.70755,Laguna Niguel,US,Los Angeles,False,True,True,injured
2004-12-19,2005-01-15,Bradley Cochran,Gina Howard,-34.64167,-60.47389,Chacabuco,AR,Argentina,False,False,True,complaining
1985-08-09,1985-09-12,Michael Willis,Shelly Espinoza,43.54072,-116.56346,Nampa,US,Boise,False,True,True,silent
1998-09-28,1998-10-25,Bradley Woods,Vanessa Chapman,41.66394,-83.55521,Toledo,US,New York,False,True,True,insulting
2001-01-05,2001-02-14,Jack Wallace,Samuel Cunningham,31.76212,-95.63079,Palestine,US,Chicago,False,False,True,happy
2009-11-06,2009-12-12,Alex Johnson,Shelly Espinoza,-2.90055,-79.00453,Cuenca,EC,Guayaquil,False,True,True,out-of-control
1988-04-23,1988-04-26,William Allen,Carla Reyes,42.16808,-88.42814,Huntley,US,Chicago,False,False,True,accusatory
1999-02-10,1999-03-27,Daniel Cook,Jason Berg,-25.42778,-49.27306,Curitiba,BR,Sao Paulo,True,True,True,paranoid
2015-11-15,2015-12-16,Charles Rosario,Kimberly Mills,42.4251,-71.06616,Malden,US,New York,False,True,True,talkative
2022-03-27,2022-04-30,Karen Gibson,David Strong,-15.21194,-75.11028,Minas de Marcona,PE,Lima,False,False,True,unhappy
2019-09-09,2019-09-11,Charles Potter,Destiny Peterson,41.16704,-73.20483,Bridgeport,US,New York,True,False,True,scared
2022-02-26,2022-04-24,Andrew Peters,Jasmine Rowland,9.91861,-68.30472,Tinaquillo,VE,Caracas,False,True,True,accusatory
2020-12-08,2020-12-26,Rebecca Aguilar,Timothy Williams,36.06523,-119.01677,Porterville,US,Los Angeles,False,False,True,silent
2015-01-02,2015-01-21,Pamela Harrison,Shannon Camacho,41.57721,-93.71133,West Des Moines,US,Chicago,False,True,True,over-complimenting
2022-02-25,2022-04-20,William Hernandez,Robert Maxwell,26.91756,-82.07842,Punta Gorda Isles,US,New York,True,True,True,evasive
1991-08-30,1991-09-12,John Fuller,Megan West,40.60538,-73.75513,Far Rockaway,US,New York,False,False,False,insulting
2004-12-24,2005-01-09,Kyle Patterson,Beth Cuevas,39.45621,-77.96389,Martinsburg,US,New York,False,False,True,oblivious
2021-08-01,2021-09-21,Kimberly Payne,Angel Payne,-21.44345,-65.71875,Tupiza,BO,La Paz,False,True,True,accusatory
2012-11-07,2012-11-09,Eric Butler,Gerald Green,22.98212,-80.58556,Corralillo,CU,Havana,False,False,True,paranoid
2021-07-31,2021-08-15,Susan Oneill,Todd Garcia,45.53929,-122.38731,Troutdale,US,Los Angeles,False,True,True,oblivious
2011-07-02,2011-08-04,Christopher Harris,Ronald Friedman,22.98212,-80.58556,Corralillo,CU,Havana,False,True,True,out-of-control
2011-08-01,2011-08-13,Claire Higgins,Carrie Boone,49.88307,-119.48568,Kelowna,CA,Vancouver,False,False,True,insulting
2008-11-12,2008-11-27,Wesley Rubio,Gordon Jimenez,20.21322,-100.88023,Salvatierra,MX,Mexico City,False,False,True,fleeing
1990-06-12,1990-06-28,Julia Richardson,Melinda Evans,-23.44361,-51.87389,Sarandi,BR,Sao Paulo,False,False,True,sad
2011-06-22,2011-08-06,Colton Fuller,Dr. Gregory Gibson,4.73245,-74.26419,Madrid,CO,Bogota,False,False,True,worried
2019-08-19,2019-10-15,Joseph Thompson,Jeremy Moran,-16.25,-69.08333,Yunguyo,PE,Lima,False,True,True,lonely
2010-03-24,2010-05-10,Riley Martinez,Christopher Morrison,41.50343,-74.01042,Newburgh,US,New York,False,True,True,over-complimenting
2008-10-16,2008-10-27,Darrell Bell,Kendra Miller,45.40008,-73.58248,Sainte-Catherine,CA,Toronto,False,True,True,sad
1987-01-28,1987-01-28,Jill Martinez,Bradley Ewing,-12.91667,-39.25,Muritiba,BR,Bahia,True,False,True,complaining
1987-07-14,1987-09-10,Jacob Davis,Jasmine Rowland,40.65995,-111.99633,Kearns,US,Denver,False,True,True,accusatory
2007-09-03,2007-11-01,David Richmond,Summer Mosley,33.95015,-118.03917,South Whittier,US,Los Angeles,False,True,True,injured
1992-03-21,1992-05-18,Mackenzie Ramirez,Patricia Hall,40.60538,-73.75513,Far Rockaway,US,New York,False,True,True,injured
1988-07-13,1988-08-30,Julie Schmidt,Dr. Gregory Gibson,41.84364,-87.71255,South Lawndale,US,Chicago,False,False,True,out-of-control
1991-03-05,1991-04-20,Amber White,Bethany Chen,41.54566,-71.29144,Middletown,US,New York,True,True,True,lonely
2010-09-17,2010-10-01,Keith Moore,Carrie Jones,29.53885,-95.44744,Fresno,US,Chicago,True,True,True,worried
2012-12-01,2013-01-08,Andrea Smith,Jennifer Hoffman,33.95015,-118.03917,South Whittier,US,Los Angeles,False,False,False,friendly
1987-04-26,1987-05-28,Diana Butler,Jeremy Mccullough,32.54044,-82.90375,Dublin,US,New York,False,True,True,scared
2014-05-27,2014-07-11,Melissa Roberts,Christopher Bell,34.63915,-120.45794,Lompoc,US,Los Angeles,False,False,True,out-of-control
1988-03-30,1988-04-20,Kyle Wright,Amy Gomez,19.8173,-97.35992,Teziutlan,MX,Mexico City,False,False,True,sad
2008-12-14,2009-01-22,Jose Pratt,Nicholas Powell,44.99012,-123.02621,Keizer,US,Los Angeles,False,True,True,hostile
2008-12-06,2008-12-07,Vicki Martin,Taylor Robinson,40.93121,-73.89875,Yonkers,US,New York,False,True,True,sad
1997-10-25,1997-11-16,Susan Mcdonald,Matthew Young,14.67751,-60.94228,Le Robert,MQ,Martinique,False,False,True,panicking
2020-03-20,2020-03-29,Susan Curtis,Lindsey Wheeler,29.84576,-90.10674,Estelle,US,Chicago,False,True,True,worried
2010-07-22,2010-08-27,Susan Kramer,Wesley Horton,37.52487,-77.55777,Bon Air,US,New York,False,True,True,friendly
1994-04-01,1994-04-17,Cristian Tyler,Lisa Sweeney,40.2737,-76.88442,Harrisburg,US,New York,False,True,True,worried
1994-12-01,1994-12-06,Erika Allen,Ray Hall,31.84568,-102.36764,Odessa,US,Chicago,False,False,True,friendly
2017-12-19,2018-02-03,Samantha Martinez,Micheal Thomas,36.20829,-115.98391,Pahrump,US,Los Angeles,False,False,True,oblivious
2013-07-25,2013-09-05,Darrell Jackson,Melvin Hansen,33.76446,-117.79394,North Tustin,US,Los Angeles,False,True,True,evasive
1997-02-08,1997-03-21,Gregory Moore,Andre Lamb,36.91023,-121.75689,Watsonville,US,Los Angeles,False,False,True,oblivious
2022-05-12,2022-07-06,Joanna Dawson,Kayla Klein,43.16547,-77.70066,Gates-North Gates,US,New York,False,False,True,tense
2000-07-28,2000-09-17,Heidi Trujillo MD,Donald Pierce,-10.95817,-38.79084,Tucano,BR,Bahia,False,True,True,complaining
2006-02-10,2006-02-14,Joseph Jackson,Michael Smith,-20.87306,-48.29694,Viradouro,BR,Sao Paulo,False,False,True,talkative
2016-06-07,2016-07-15,Julia Hansen,Christopher Bell,42.58342,-71.8023,Fitchburg,US,New York,False,True,True,insulting
2000-12-11,2001-01-16,Brian Edwards,William Wood,36.91023,-121.75689,Watsonville,US,Los Angeles,False,False,True,lonely
2012-01-26,2012-02-25,Edward Buchanan,Regina Henderson,33.76446,-117.79394,North Tustin,US,Los Angeles,False,True,True,injured
2009-07-11,2009-08-30,Joseph Lawrence,Mrs. Kristin Lopez MD,34.14251,-118.25508,Glendale,US,Los Angeles,False,True,True,oblivious
2010-10-18,2010-11-15,George Hall,Patricia Hall,45.43341,-73.86586,Beaconsfield,CA,Toronto,False,False,True,evasive
2020-08-11,2020-09-02,Austin Cole,Sonia Mcdaniel,18.42745,-67.15407,Aguadilla,PR,Puerto Rico,False,True,False,worried
1997-01-22,1997-02-24,Cheryl Holmes,James Brock,41.6764,-91.58045,Coralville,US,Chicago,False,True,True,fleeing
2004-07-18,2004-09-03,Matthew Parrish PhD,Stephanie Taylor,30.16688,-96.39774,Brenham,US,Chicago,False,True,True,paranoid
2007-07-29,2007-08-24,Sarah Powell,Gordon Jimenez,34.21639,-119.0376,Camarillo,US,Los Angeles,False,True,True,worried
1987-08-19,1987-09-25,David Schmitt,Jennifer Snyder,35.74788,-95.36969,Muskogee,US,Chicago,False,False,True,insulting
1994-09-25,1994-10-30,Lori Parks,Karen Weber,20.74122,-100.44843,Santa Rosa Jauregui,MX,Mexico City,False,True,True,sad
2001-05-08,2001-06-17,Kelsey Allen,Beth Cuevas,45.4473,-73.75335,Dorval,CA,Toronto,False,False,True,evasive
2002-05-19,2002-06-02,Crystal Swanson,Melinda Soto,34.09668,-117.71978,Claremont,US,Los Angeles,False,True,True,evasive
2008-09-27,2008-11-10,Gerald Marshall,David Strong,41.50343,-74.01042,Newburgh,US,New York,False,True,True,sad
2016-12-11,2016-12-16,Victoria Cooper,Sandra Odonnell,37.73604,-120.93549,Riverbank,US,Los Angeles,False,True,True,scared
2009-02-03,2009-02-11,George Gonzalez,Gordon Jimenez,17.06542,-96.72365,Oaxaca,MX,Mexico City,False,True,True,tense
2020-03-01,2020-04-26,Wayne Reid,Sandra Odonnell,33.52253,-117.70755,Laguna Niguel,US,Los Angeles,False,True,True,unhappy
2000-11-13,2000-11-23,Timothy Porter,Nicole Adams,39.45621,-77.96389,Martinsburg,US,New York,False,False,True,worried
1985-07-03,1985-08-31,Annette Wright,Susan Bowers,8.79577,-75.69947,San Carlos,CO,Bogota,False,False,True,friendly
2020-12-14,2021-01-16,Dawn Brown,Jeffrey Graves MD,40.57788,-73.95958,Brighton Beach,US,New York,False,True,True,worried
2012-08-12,2012-08-23,Edward Davis,Brendan Love,8.35122,-62.64102,Ciudad Guayana,VE,Caracas,False,True,True,scared
2013-10-29,2013-11-21,Matthew Nelson,Daniel Lewis,34.06635,-84.67837,Acworth,US,New York,False,True,True,silent
1989-08-28,1989-10-08,Destiny Huang,Garrett Moore,33.76446,-117.79394,North Tustin,US,Los Angeles,False,False,True,injured
2021-01-29,2021-03-21,Julian Mcgee,Julia Reynolds,28.15112,-82.46148,Lutz,US,New York,False,False,False,accusatory
2021-04-04,2021-04-26,Erik Mathis,Timothy Williams,46.1351,-60.1831,Sydney,CA,Glace Bay,False,True,True,scared
1990-01-07,1990-01-22,William Howard,Jamie Price,41.75338,-86.11084,Granger,US,Indiana,True,False,True,fleeing
1985-09-16,1985-10-03,Jill Reynolds,Justin White,33.50921,-111.89903,Scottsdale,US,Phoenix,False,False,True,paranoid
2003-09-09,2003-09-27,Brittney Rodriguez,Kendra Miller,41.55838,-81.56929,Collinwood,US,New York,False,False,True,unhappy
2014-01-23,2014-02-10,Michelle Reilly,Ernest Spencer,41.75338,-86.11084,Granger,US,Indiana,False,True,False,talkative
2000-09-08,2000-09-09,Edward Oneill,Laura Santana,-8.66667,-35.71667,Catende,BR,Recife,False,False,True,over-complimenting
1998-12-27,1999-01-10,Mark Lewis,Alan Ford,33.95015,-118.03917,South Whittier,US,Los Angeles,False,False,True,lonely
1994-06-13,1994-07-11,Brian Ryan,Parker Mitchell,30.5427,-97.54667,Hutto,US,Chicago,False,True,True,hostile
1994-01-07,1994-02-26,Raymond Knight,Bethany Chen,33.50921,-111.89903,Scottsdale,US,Phoenix,False,True,True,worried
2001-04-23,2001-06-03,Mr. Kyle Young MD,Rachel Barnes,29.53885,-95.44744,Fresno,US,Chicago,False,True,True,oblivious
2007-07-24,2007-07-27,Micheal Salazar,Thomas Hamilton,40.60538,-73.75513,Far Rockaway,US,New York,False,True,True,confessing
2013-03-09,2013-03-18,Steven Fitzgerald,Eugene Brown,41.55838,-81.56929,Collinwood,US,New York,False,False,True,lonely
1986-04-24,1986-05-26,Tiffany Hunter,Eugene Brown,37.52487,-77.55777,Bon Air,US,New York,False,True,True,accusatory
2008-01-04,2008-02-05,Austin Werner,Nathaniel Jackson,-11.48472,-37.93278,Rio Real,BR,Bahia,True,True,True,sad
2015-04-30,2015-06-21,Sherry Thornton,Jimmy Patel,18.42745,-67.15407,Aguadilla,PR,Puerto Rico,False,True,True,silent
2014-09-12,2014-10-21,Eric Galloway,Jessica Joseph,25.87972,-97.50417,Heroica Matamoros,MX,Matamoros,False,False,True,accusatory
1989-03-13,1989-04-11,Craig Sanchez,Tony Bell,40.64621,-73.97069,Kensington,US,New York,False,True,True,accusatory
2009-12-16,2010-01-22,Erika Davis,Nicholas Rowe,20.74122,-100.44843,Santa Rosa Jauregui,MX,Mexico City,False,True,True,scared
2006-06-26,2006-07-29,Michael Baker,Kimberly Perez,46.09273,-88.64235,Iron River,US,Menominee,False,True,True,injured
2005-04-08,2005-04-30,Michael Long,Janice Carroll,16.75973,-93.11308,Tuxtla,MX,Mexico City,False,True,True,injured
2012-11-23,2012-11-24,Kim Moyer,Christina Ball,20.28527,-103.42897,Jocotepec,MX,Mexico City,False,True,True,panicking
2019-03-23,2019-04-15,Jennifer Howard,Darrell Crawford,41.57721,-93.71133,West Des Moines,US,Chicago,False,True,True,injured
2017-08-06,2017-09-14,Mark Nichols,Amy Moore,41.15376,-87.88754,Bourbonnais,US,Chicago,False,True,True,sad
2006-05-22,2006-06-10,Tammy Harper,Jeremy Moran,-21.42917,-45.94722,Alfenas,BR,Sao Paulo,True,False,True,happy
1991-02-15,1991-03-30,Robin Taylor,Hannah Lindsey,35.05266,-78.87836,Fayetteville,US,New York,False,False,True,accusatory
2017-01-01,2017-02-17,Katelyn Davis,Cathy Durham,45.0408,-93.263,Columbia Heights,US,Chicago,False,True,True,friendly
2006-04-12,2006-04-17,Jeffrey Black,Margaret Ortega,43.54072,-116.56346,Nampa,US,Boise,False,True,True,worried
2017-08-31,2017-10-04,Adriana Vaughan,Nicole Adams,-10.95817,-38.79084,Tucano,BR,Bahia,False,False,True,scared
2003-02-02,2003-02-12,Mark Willis,Edward Anderson,25.67927,-80.31727,Kendall,US,New York,False,True,True,out-of-control
2006-08-24,2006-09-06,Shaun Chaney,Charles Moran,46.09273,-88.64235,Iron River,US,Menominee,True,False,True,complaining
1996-04-12,1996-05-31,Russell Brooks,Eric Roberts,34.14251,-118.25508,Glendale,US,Los Angeles,False,True,True,unhappy
1986-09-26,1986-09-29,Emily Harris,Lauren Johnson,39.72943,-104.83192,Aurora,US,Denver,False,False,True,sad
2005-11-16,2005-12-07,Adrian Michael,Andrew Miranda,45.43341,-73.86586,Beaconsfield,CA,Toronto,False,False,True,injured
1989-03-20,1989-03-31,Betty Moore,James Dawson,14.67751,-60.94228,Le Robert,MQ,Martinique,False,True,True,tense
2004-03-11,2004-04-15,Samantha Powell,Shannon Norman,-33.59217,-70.6996,San Bernardo,CL,Santiago,False,False,True,accusatory
2013-07-20,2013-08-18,Michael Flores,Chad Chandler,38.58894,-89.99038,Fairview Heights,US,Chicago,False,False,True,hostile
2012-12-07,2013-01-15,Juan Miller,Tony Bell,14.93333,-91.11667,Chichicastenango,GT,Guatemala,False,True,True,complaining
2004-07-31,2004-09-15,Scott Martinez,Katelyn Garcia,45.0408,-93.263,Columbia Heights,US,Chicago,False,True,True,scared
1998-09-05,1998-09-11,Matthew Hernandez,Jeffrey Graves MD,36.02506,-86.77917,Brentwood Estates,US,Chicago,False,True,True,worried
2007-08-20,2007-09-23,Angela Thomas MD,Dean Martinez,8.79577,-75.69947,San Carlos,CO,Bogota,False,False,False,panicking
1988-12-19,1989-01-06,Alexandra Davis,David Woodward,-37.32167,-59.13316,Tandil,AR,Argentina,False,False,True,insulting
2016-10-14,2016-11-06,Tammy King,Larry King,-8.05389,-34.88111,Recife,BR,Recife,False,True,True,unhappy
2011-05-11,2011-06-28,Kylie Shaffer,David Simmons,-3.20333,-52.20639,Altamira,BR,Santarem,False,True,True,talkative
2002-02-02,2002-03-01,Whitney Munoz DDS,Garrett Moore,9.15093,-79.62098,Chilibre,PA,Panama,False,False,True,scared
2009-12-06,2010-01-24,Brian Hall,Emily Stephens,-8.05389,-34.88111,Recife,BR,Recife,False,True,True,insulting
1999-06-12,1999-08-08,Donna Case DDS,Christopher Ross,40.72816,-74.07764,Jersey City,US,New York,False,True,True,fleeing
2003-03-11,2003-03-16,Matthew Gonzalez,Natalie Patrick,41.15376,-87.88754,Bourbonnais,US,Chicago,False,True,True,evasive
2003-09-04,2003-09-10,Christopher Price,Robert Meyer,-22.57306,-47.1725,Artur Nogueira,BR,Sao Paulo,False,True,True,oblivious
2018-12-20,2019-02-06,Aimee Snyder,Amy Bray,32.5007,-94.74049,Longview,US,Chicago,False,False,False,happy
2021-06-25,2021-07-24,Teresa Weiss,Sharon Young,10.63504,-85.43772,Liberia,CR,Costa Rica,False,False,True,lonely
1996-07-10,1996-08-06,Sharon Howard,Shelley Bullock,33.52253,-117.70755,Laguna Niguel,US,Los Angeles,False,True,True,over-complimenting
2009-05-24,2009-06-10,Donald Sanders,Joseph Rogers,33.50921,-111.89903,Scottsdale,US,Phoenix,False,False,True,insulting
2015-09-27,2015-09-27,John Ramirez,Justin White,39.45621,-77.96389,Martinsburg,US,New York,False,True,True,injured
1992-06-08,1992-06-30,Maria Pollard,Scott Nixon,33.44872,-86.78777,Vestavia Hills,US,Chicago,False,False,True,fleeing
2003-11-11,2004-01-01,Megan Turner,Mallory Wu,40.60538,-73.75513,Far Rockaway,US,New York,False,True,True,worried
2009-11-22,2009-12-24,Brandon Booth,Sarah Green,10.22677,-67.33122,La Victoria,VE,Caracas,False,True,True,accusatory
1992-06-16,1992-07-17,Steven Yang,Jeremy Mason,9.91861,-68.30472,Tinaquillo,VE,Caracas,False,False,True,confessing
1993-11-29,1994-01-06,Jessica Johnson,Donald Pierce,41.16704,-73.20483,Bridgeport,US,New York,False,False,False,lonely
1997-04-21,1997-04-21,Katelyn Johns,Eric French,-28.81833,-52.51028,Soledade,BR,Sao Paulo,False,False,True,oblivious
1990-07-19,1990-08-06,Mary Ochoa,Jeremy Mason,41.55838,-81.56929,Collinwood,US,New York,False,True,True,accusatory
2005-11-04,2005-11-22,Janet Copeland,Jane Huff,43.61062,-72.97261,Rutland,US,New York,True,False,True,complaining
2012-12-19,2012-12-23,Yvette Walton,Bradley Ewing,39.43534,-84.20299,Lebanon,US,New York,False,True,True,oblivious
2005-01-16,2005-03-15,Gary Garcia,Alan Ford,43.1009,-75.23266,Utica,US,New York,True,True,True,lonely
1986-10-12,1986-10-24,Daniel Pope,Adam Smith,39.09112,-94.41551,Independence,US,Chicago,False,True,True,evasive
2019-04-25,2019-04-25,Sarah Owens,Lucas Kirk,-28.81833,-52.51028,Soledade,BR,Sao Paulo,False,True,False,confessing
2019-06-11,2019-07-30,Kathryn Thomas,Kelly Barnes,-10.90889,-37.03861,Barra dos Coqueiros,BR,Maceio,False,True,True,paranoid
2012-10-31,2012-12-21,Shelly Foley,Evan Perkins,46.23899,-63.13414,Charlottetown,CA,Halifax,False,True,True,hostile
2011-02-25,2011-03-25,Aaron Byrd,Joshua Curtis,34.25628,-78.04471,Leland,US,New York,False,False,True,worried
2002-07-26,2002-09-03,Michelle Wilson,Andrea Watkins,35.05266,-78.87836,Fayetteville,US,New York,False,False,True,panicking
2004-02-18,2004-02-29,Paul Guerrero,Kelly Drake,29.53885,-95.44744,Fresno,US,Chicago,False,False,True,accusatory
2010-10-22,2010-11-08,Stephen Smith,Brian Torres,18.00747,-76.78319,New Kingston,JM,Jamaica,False,False,True,hostile
2005-08-13,2005-08-28,Lisa Thomas,Shawn Huang,20.21322,-100.88023,Salvatierra,MX,Mexico City,False,False,False,panicking
2009-02-02,2009-03-15,Robert Giles MD,Maurice Mccarthy,-20.87306,-48.29694,Viradouro,BR,Sao Paulo,False,True,True,oblivious
2006-02-03,2006-03-14,Sierra Buchanan,Wayne Knight,-32.45242,-71.23106,La Ligua,CL,Santiago,False,False,True,happy
1995-10-01,1995-11-10,Carolyn Gardner,James Bryant,-54.8,-68.3,Ushuaia,AR,Argentina,False,True,True,silent
2009-07-05,2009-07-12,John Jordan,William Knight,47.38093,-122.23484,Kent,US,Los Angeles,False,True,True,friendly
1992-12-11,1993-02-03,Steven Robinson,Jeffrey Bush,35.88264,-80.08199,Thomasville,US,New York,False,False,True,accusatory
2004-10-04,2004-10-25,Elizabeth Martin,Amanda Brown,33.95015,-118.03917,South Whittier,US,Los Angeles,False,True,True,injured
1991-01-31,1991-02-09,Kirk Bailey,Brian Haas,-19.7625,-44.31389,Esmeraldas,BR,Sao Paulo,False,False,True,oblivious
2006-02-04,2006-04-01,Kathleen Hunt,Patricia Hall,41.55815,-73.0515,Waterbury,US,New York,False,True,True,panicking
2010-11-01,2010-12-07,James Mcdonald,Ray Hall,-36.9256,-73.02841,Chiguayante,CL,Santiago,False,False,True,confessing
2021-07-24,2021-08-29,Brian Warren,Kevin Martin,-28.81833,-52.51028,Soledade,BR,Sao Paulo,False,True,True,worried
2014-08-09,2014-08-29,David Aguilar,Laura Santana,44.73941,-93.12577,Rosemount,US,Chicago,False,True,True,injured
1987-08-16,1987-10-04,John Burton,Jason Mccarthy,40.57788,-73.95958,Brighton Beach,US,New York,False,False,True,hostile
1995-06-24,1995-06-29,Michael Snow,Christopher Morrison,39.72943,-104.83192,Aurora,US,Denver,False,True,True,talkative
1997-12-14,1998-02-10,Robert Moyer,Latasha Norris,33.08014,-83.2321,Milledgeville,US,New York,False,True,True,tense
1993-10-19,1993-12-16,Paul Willis,Jorge Novak,38.58894,-89.99038,Fairview Heights,US,Chicago,False,False,True,confessing
2019-10-05,2019-10-09,Bobby Davis,Ashley Farrell,33.03699,-117.29198,Encinitas,US,Los Angeles,False,True,True,hostile
1994-08-03,1994-09-10,Marc Lopez,Denise Park,40.63316,-74.13653,Port Richmond,US,New York,False,True,True,lonely
2008-01-07,2008-01-19,Alexandra Lowe,Ashley Vaughn,21.01858,-101.2591,Guanajuato,MX,Mexico City,False,True,True,talkative
1988-01-22,1988-02-06,Theresa Cannon,Emily Santana,13.70167,-89.10944,Ilopango,SV,El Salvador,False,False,True,scared
2007-03-07,2007-04-21,Phillip Gray,Joshua Moore,43.1009,-75.23266,Utica,US,New York,False,True,False,oblivious
2015-05-19,2015-06-09,Natalie Rodriguez,Destiny Peterson,-54.8,-68.3,Ushuaia,AR,Argentina,False,True,False,fleeing
1994-12-09,1994-12-26,Andrew Mueller,Jamie Martin,40.72371,-73.95097,Greenpoint,US,New York,True,True,True,insulting
1986-06-28,1986-07-01,Mark Hines,Christopher Smith,-28.44917,-52.2,Marau,BR,Sao Paulo,False,True,True,evasive
